generation,best_gen,best_ever,mean_fitness,greedy_fitness,mean_certainty,t_eval_max,elapsed
324,-8.92e-05,-6.173e-05,-0.01589238,-0.32587185,0.64974,10,10.02
325,-8.92e-05,-6.173e-05,-0.00694288,-0.32345205,0.6513,10,10.05
326,-8.92e-05,-6.173e-05,-0.00519449,-0.3367123,0.65251,10,10.08
327,-8.92e-05,-6.173e-05,-0.01065124,-0.30745074,0.6531,10,10.11
328,-8.92e-05,-6.173e-05,-0.00088178,-0.3232303,0.65327,10,10.14
329,-8.92e-05,-6.173e-05,-0.00557896,-0.3232303,0.65451,10,10.17
330,-8.92e-05,-6.173e-05,-0.00652405,-0.72617828,0.65244,10,10.2
331,-8.92e-05,-6.173e-05,-0.00455772,-0.30745074,0.65328,10,10.23
332,-8.92e-05,-6.173e-05,-0.01249845,-0.30745074,0.65299,10,10.26
333,-8.92e-05,-6.173e-05,-0.00481498,-0.32587185,0.65125,10,10.29
334,-8.92e-05,-6.173e-05,-0.0184576,-0.32345205,0.65019,10,10.32
335,-8.92e-05,-6.173e-05,-0.01542805,-0.30916633,0.65173,10,10.35
336,-8.92e-05,-6.173e-05,-0.01091747,-0.30745074,0.65051,10,10.39
337,-8.92e-05,-6.173e-05,-0.00411812,-0.32173646,0.65193,10,10.42
338,-8.92e-05,-6.173e-05,-0.00151663,-0.3232303,0.65118,10,10.45
339,-8.92e-05,-6.173e-05,-0.01352534,-0.46635395,0.65193,10,10.48
340,-8.92e-05,-6.173e-05,-0.01449239,-0.2456871,0.65094,10,10.51
341,-8.92e-05,-6.173e-05,-0.00577977,-0.22613406,0.65006,10,10.54
342,-8.92e-05,-6.173e-05,-0.01408814,-0.22837565,0.64909,10,10.57
343,-8.92e-05,-6.173e-05,-0.00786464,-0.46806954,0.64958,10,10.6
344,-8.92e-05,-6.173e-05,-0.01149652,-0.46806954,0.65053,10,10.63
345,-8.92e-05,-6.173e-05,-0.00468931,-0.47091707,0.65198,10,10.66
346,-8.92e-05,-6.173e-05,-0.00745257,-0.42805993,0.65298,10,10.69
347,-8.92e-05,-6.173e-05,-0.00445033,-0.14505339,0.65288,10,10.72
348,-8.92e-05,-6.173e-05,-0.00992693,-0.46635395,0.65307,10,10.75
349,-8.92e-05,-6.173e-05,-0.00799934,-0.22666006,0.65558,10,10.78
350,-8.92e-05,-6.173e-05,-0.00408046,-0.22666006,0.65443,10,10.81
351,-8.92e-05,-6.173e-05,-0.00541869,-0.22666006,0.65422,10,10.84
352,-8.92e-05,-6.173e-05,-0.00702748,-0.07155818,0.65315,10,10.87
353,-8.92e-05,-6.173e-05,-0.0031036,-0.1086758,0.65507,10,10.9
354,-8.92e-05,-6.173e-05,-0.00569689,-0.09800033,0.65626,10,10.93
355,-8.92e-05,-6.173e-05,-0.01156667,-0.09197028,0.65446,10,10.97
356,-8.92e-05,-6.173e-05,-0.01373097,-0.25975289,0.65411,10,11.0
357,-8.92e-05,-6.173e-05,-0.01064751,-0.09842988,0.65411,10,11.03
358,-8.92e-05,-6.173e-05,-0.00526925,-0.07980097,0.65405,10,11.06
359,-8.92e-05,-6.173e-05,-0.00097527,-0.06367194,0.65696,10,11.11
360,-8.92e-05,-6.173e-05,-0.00779107,-0.05542915,0.6583,10,11.15
361,-8.92e-05,-6.173e-05,-0.01415188,-0.17182469,0.65769,10,11.18
362,-8.92e-05,-6.173e-05,-0.00514368,-0.12209927,0.65518,10,11.21
363,-8.92e-05,-6.173e-05,-0.00157698,-0.12322267,0.6568,10,11.24
364,-8.92e-05,-6.173e-05,-0.00760216,-0.08771193,0.65841,10,11.27
365,-8.92e-05,-6.173e-05,-0.00263524,-0.08741568,0.6565,10,11.3
366,-8.92e-05,-6.173e-05,-0.00779563,-0.08741568,0.65505,10,11.33
367,-8.92e-05,-6.173e-05,-0.00154685,-0.07525803,0.65568,10,11.36
368,-8.92e-05,-6.173e-05,-0.00168541,-0.06878677,0.65735,10,11.39
369,-8.92e-05,-6.173e-05,-0.00194462,-0.09662555,0.65545,10,11.42
370,-8.92e-05,-6.173e-05,-0.00781062,-0.07301644,0.65525,10,11.44
371,-8.92e-05,-6.173e-05,-0.0006579,-0.08319034,0.65548,10,11.47
372,-8.92e-05,-6.173e-05,-0.00368826,-0.09197028,0.65621,10,11.5
373,-8.92e-05,-6.173e-05,-0.00398024,-0.09197028,0.65581,10,11.53
374,-8.92e-05,-6.173e-05,-0.0021271,-0.09197028,0.65699,10,11.56
375,-8.92e-05,-6.173e-05,-0.00931328,-0.09167404,0.65606,10,11.59
376,-8.92e-05,-6.173e-05,-0.00123153,-0.09197028,0.65721,10,11.62
377,-8.92e-05,-6.173e-05,-0.0009058,-0.09840805,0.65667,10,11.65
378,-8.92e-05,-6.173e-05,-0.00451841,-0.09870429,0.65812,10,11.68
379,-8.92e-05,-6.173e-05,-0.00607946,-0.11027998,0.65904,10,11.71
380,-8.92e-05,-6.173e-05,-0.00128543,-0.11977557,0.65877,10,11.74
381,-8.92e-05,-6.173e-05,-0.00446516,-0.11977557,0.65901,10,11.77
382,-8.92e-05,-6.173e-05,-0.00789218,-0.09890285,0.65856,10,11.8
383,-8.92e-05,-6.173e-05,-0.01375659,-0.13217163,0.65897,10,11.82
384,-8.92e-05,-6.173e-05,-0.0009954,-0.11080411,0.6613,10,11.85
385,-8.92e-05,-6.173e-05,-0.0101923,-0.09193619,0.66096,10,11.88
386,-8.92e-05,-6.173e-05,-0.01300401,-0.09193619,0.66258,10,11.91
387,-8.92e-05,-6.173e-05,-0.00756095,-0.11470275,0.66264,10,11.94
388,-8.92e-05,-6.173e-05,-0.00749468,-0.09193619,0.66251,10,11.97
389,-8.92e-05,-6.173e-05,-0.00914266,-0.08516868,0.65972,10,12.0
390,-8.92e-05,-6.173e-05,-0.00145938,-0.60579105,0.6615,10,12.03
391,-8.92e-05,-6.173e-05,-0.00705579,-0.15389701,0.66057,10,12.06
392,-8.92e-05,-6.173e-05,-0.00326683,-0.14891016,0.6605,10,12.09
393,-8.92e-05,-6.173e-05,-0.00116479,-0.14544808,0.66174,10,12.12
394,-8.92e-05,-6.173e-05,-0.00702217,-0.1837099,0.66182,10,12.15
395,-8.92e-05,-6.173e-05,-0.00531017,-0.18459863,0.6617,10,12.18
396,-8.92e-05,-6.173e-05,-0.01865204,-0.05131336,0.66444,10,12.21
397,-8.92e-05,-6.173e-05,-0.00664824,-0.05131336,0.66494,10,12.24
398,-8.92e-05,-6.173e-05,-0.00838188,-0.04583969,0.66519,10,12.27
399,-8.92e-05,-6.173e-05,-0.00689918,-0.11758592,0.6651,10,12.3
400,-8.92e-05,-6.173e-05,-0.00800757,-0.07745561,0.66832,10,12.33
401,-8.92e-05,-6.173e-05,-0.00057188,-0.07745561,0.67015,10,12.36
402,-8.92e-05,-6.173e-05,-0.00444015,-0.07509586,0.67172,10,12.39
403,-8.92e-05,-6.173e-05,-0.01346067,-0.13693194,0.67193,10,12.42
404,-8.92e-05,-6.173e-05,-0.00355991,-0.06689914,0.67317,10,12.45
405,-8.92e-05,-6.173e-05,-0.01460203,-0.06441852,0.67303,10,12.48
406,-8.92e-05,-6.173e-05,-0.00458956,-0.07840799,0.67107,10,12.51
407,-8.92e-05,-6.173e-05,-0.009369,-0.06042165,0.67105,10,12.54
408,-8.92e-05,-6.173e-05,-0.00621024,-0.07165851,0.67107,10,12.57
409,-8.92e-05,-6.173e-05,-0.00053829,-0.09814501,0.67212,10,12.6
410,-8.92e-05,-6.173e-05,-0.00907859,-0.07745561,0.67214,10,12.64
411,-8.92e-05,-6.173e-05,-0.00449879,-0.3193911,0.67364,10,12.68
412,-8.92e-05,-6.173e-05,-0.00671957,-0.32606678,0.67432,10,12.71
413,-8.92e-05,-6.173e-05,-0.00908677,-0.31787006,0.67483,10,12.74
414,-8.92e-05,-6.173e-05,-0.00580021,-0.32606678,0.67482,10,12.77
415,-8.92e-05,-6.173e-05,-0.00857199,-0.34434937,0.67561,10,12.8
416,-8.92e-05,-6.173e-05,-0.00445384,-0.34591445,0.67607,10,12.83
417,-8.92e-05,-6.173e-05,-0.002386,-0.32153851,0.67586,10,12.86
418,-8.92e-05,-6.173e-05,-0.00208177,-0.31363803,0.67521,10,12.88
419,-8.92e-05,-6.173e-05,-0.01132923,-0.34050641,0.67535,10,12.91
420,-8.92e-05,-6.173e-05,-0.00333872,-0.32303752,0.67658,10,12.94
421,-8.92e-05,-6.173e-05,-0.00435451,-0.31790091,0.67849,10,12.97
422,-8.92e-05,-6.173e-05,-0.00961857,-0.32176869,0.67911,10,13.0
423,-8.92e-05,-6.173e-05,-0.00689373,-0.30843536,0.67885,10,13.03
424,-8.92e-05,-6.173e-05,-0.00782061,-0.31787006,0.67946,10,13.06
425,-8.92e-05,-6.173e-05,-0.00121961,-0.30453672,0.67778,10,13.09
426,-8.92e-05,-6.173e-05,-0.01565399,-0.30843536,0.67989,10,13.12
427,-8.92e-05,-6.173e-05,-0.00232909,-0.31273344,0.68031,10,13.15
428,-8.92e-05,-6.173e-05,-0.00723729,-0.30453672,0.67893,10,13.18
429,-8.92e-05,-6.173e-05,-0.00943781,-0.30483297,0.67866,10,13.21
430,-8.92e-05,-6.173e-05,-0.01048971,-0.30483297,0.68017,10,13.24
431,-8.92e-05,-6.173e-05,-0.00289896,-0.30259303,0.68077,10,13.27
432,-8.92e-05,-6.173e-05,-0.01173201,-0.30259303,0.68165,10,13.3
433,-8.92e-05,-6.173e-05,-0.00447004,-0.30132419,0.68107,10,13.33
434,-8.92e-05,-6.173e-05,-0.0053176,-0.30132419,0.68185,10,13.36
435,-8.92e-05,-6.173e-05,-0.00989541,-0.30132419,0.68115,10,13.38
436,-8.92e-05,-6.173e-05,-0.00169201,-0.31879308,0.68213,10,13.41
437,-8.92e-05,-6.173e-05,-0.00970758,-0.31879308,0.68294,10,13.44
438,-8.92e-05,-6.173e-05,-0.00177647,-0.31879308,0.68517,10,13.47
439,-8.92e-05,-6.173e-05,-0.00206992,-0.0768576,0.68418,10,13.5
440,-8.92e-05,-6.173e-05,-0.00480482,-0.0768576,0.68571,10,13.53
441,-8.92e-05,-6.173e-05,-0.01021772,-0.07426102,0.68826,10,13.56
442,-8.92e-05,-6.173e-05,-0.00566064,-0.0768576,0.68691,10,13.59
443,-8.92e-05,-6.173e-05,-0.00956136,-0.0768576,0.68759,10,13.62
444,-8.92e-05,-6.173e-05,-0.0076398,-0.0768576,0.68606,10,13.65
445,-8.92e-05,-6.173e-05,-0.01340081,-0.08333872,0.68535,10,13.68
446,-8.92e-05,-6.173e-05,-0.00765555,-0.09906565,0.68393,10,13.71
447,-8.92e-05,-6.173e-05,-0.00598156,-0.076932,0.68386,10,13.73
448,-8.92e-05,-6.173e-05,-0.00689018,-0.09309356,0.6852,10,13.76
449,-8.92e-05,-6.173e-05,-0.00164608,-0.0581942,0.68525,10,13.79
450,-8.92e-05,-6.173e-05,-0.00293338,-0.06631651,0.6854,10,13.82
451,-8.92e-05,-6.173e-05,-0.00210916,-0.06651952,0.68528,10,13.85
452,-8.92e-05,-6.173e-05,-0.00698854,-0.3077401,0.6839,10,13.88
453,-8.92e-05,-6.173e-05,-0.01189424,-0.33452503,0.68375,10,13.91
454,-8.92e-05,-6.173e-05,-0.01764236,-0.10817783,0.6857,10,13.94
455,-8.92e-05,-6.173e-05,-0.00160506,-0.65901955,0.68719,10,13.97
456,-8.92e-05,-6.173e-05,-0.00441774,-0.5748335,0.68821,10,14.0
457,-8.92e-05,-6.173e-05,-0.00893306,-0.55024334,0.68795,10,14.03
458,-8.92e-05,-6.173e-05,-0.00351301,-0.56585795,0.6859,10,14.06
459,-8.92e-05,-6.173e-05,-0.00721907,-0.6016161,0.68623,10,14.09
460,-8.92e-05,-6.173e-05,-0.0019936,-0.16023042,0.68739,10,14.12
461,-8.92e-05,-6.173e-05,-0.00215821,-0.16114117,0.68721,10,14.15
462,-8.92e-05,-6.173e-05,-0.00306212,-0.57939388,0.68899,10,14.18
463,-8.92e-05,-6.173e-05,-0.01279946,-0.57939388,0.68676,10,14.21
464,-8.92e-05,-6.173e-05,-0.00365609,-0.63255547,0.68642,10,14.24
465,-8.92e-05,-6.173e-05,-0.0179412,-0.60585795,0.68673,10,14.26
466,-8.92e-05,-6.173e-05,-0.00701244,-0.59261128,0.68652,10,14.29
467,-8.92e-05,-6.173e-05,-0.00142124,-0.58626207,0.68809,10,14.32
468,-8.92e-05,-6.173e-05,-0.00376495,-0.60491645,0.68833,10,14.35
469,-8.92e-05,-6.173e-05,-0.00072338,-0.59856724,0.68811,10,14.38
470,-8.92e-05,-6.173e-05,-0.00157247,-0.6231574,0.68885,10,14.41
471,-8.92e-05,-6.173e-05,-0.00968613,-0.59856724,0.69342,10,14.44
472,-8.92e-05,-6.173e-05,-0.00404954,-0.59856724,0.69271,10,14.47
473,-8.92e-05,-6.173e-05,-0.00564424,-0.59856724,0.69065,10,14.5
474,-8.92e-05,-6.173e-05,-0.00618936,-0.57397708,0.69033,10,14.53
475,-8.92e-05,-6.173e-05,-0.00891764,-0.16655797,0.69104,10,14.56
476,-8.92e-05,-6.173e-05,-0.00365278,-0.11737764,0.69138,10,14.59
477,-8.92e-05,-6.173e-05,-0.00767812,-0.11737764,0.69199,10,14.62
478,-8.92e-05,-6.173e-05,-0.00553605,-0.11737764,0.69245,10,14.64
479,-8.92e-05,-6.173e-05,-0.00675565,-0.11737764,0.69246,10,14.67
480,-8.92e-05,-6.173e-05,-0.00559303,-0.15427297,0.69348,10,14.7
481,-8.92e-05,-6.173e-05,-0.00802295,-0.63253384,0.69209,10,14.73
482,-8.92e-05,-6.173e-05,-0.00490974,-0.56204204,0.69334,10,14.76
483,-8.92e-05,-6.173e-05,-0.00118428,-0.09945272,0.69528,10,14.79
484,-8.92e-05,-6.173e-05,-0.00588157,-0.63683114,0.69604,10,14.82
485,-8.92e-05,-6.173e-05,-0.00350047,-0.59001875,0.69717,10,14.85
486,-8.92e-05,-6.173e-05,-0.00821361,-0.59001875,0.698,10,14.88
487,-8.92e-05,-6.173e-05,-0.00734426,-0.50754468,0.69839,10,14.91
488,-8.92e-05,-6.173e-05,-0.003984,-0.59001875,0.70017,10,14.94
489,-8.92e-05,-6.173e-05,-0.00287708,-0.51663658,0.7005,10,14.97
490,-8.92e-05,-6.173e-05,-0.0063995,-0.61224098,0.70125,10,14.99
491,-8.92e-05,-6.173e-05,-0.01937383,-0.61224098,0.70165,10,15.02
492,-8.92e-05,-6.173e-05,-0.01594263,-0.21224098,0.70174,10,15.05
493,-8.92e-05,-6.173e-05,-0.01459644,-0.21224098,0.70272,10,15.08
494,-8.92e-05,-6.173e-05,-0.00391427,-0.21224098,0.70223,10,15.11
495,-8.92e-05,-6.173e-05,-0.00368986,-0.20885443,0.70163,10,15.14
496,-8.92e-05,-6.173e-05,-0.01468137,-0.20885443,0.70075,10,15.17
497,-8.92e-05,-6.173e-05,-0.00504627,-0.20885443,0.70128,10,15.2
498,-8.92e-05,-6.173e-05,-0.00668364,-0.19079943,0.70068,10,15.23
499,-8.92e-05,-6.173e-05,-0.00383452,-0.19146312,0.70193,10,15.26
500,-8.92e-05,-6.173e-05,-0.00084455,-0.19484967,0.70336,10,15.29
501,-0.00671021,-6.173e-05,-0.33531611,-0.19484967,0.70198,30,15.32
502,-0.00339787,-6.173e-05,-0.2800606,-0.07745188,0.70248,30,15.35
503,-0.00475982,-6.173e-05,-0.23266082,-0.07745188,0.70275,30,15.38
504,-0.00335398,-6.173e-05,-0.23767053,-0.10428363,0.70359,30,15.41
505,-0.00530767,-6.173e-05,-0.22966804,-0.10428363,0.70402,30,15.44
506,-0.00262162,-6.173e-05,-0.21101492,-0.10428363,0.70578,30,15.47
507,-0.00421294,-6.173e-05,-0.19293044,-0.05658389,0.70829,30,15.5
508,-0.00298503,-6.173e-05,-0.14967535,-0.05658389,0.70887,30,15.53
509,-0.00553443,-6.173e-05,-0.15757542,-0.05658389,0.71064,30,15.56
510,-0.00197201,-6.173e-05,-0.14401184,-0.0662741,0.71067,30,15.59
511,-0.0028409,-6.173e-05,-0.12643389,-0.06478061,0.71336,30,15.62
512,-0.00202361,-6.173e-05,-0.12316083,-0.06478061,0.71473,30,15.65
513,-0.00187495,-6.173e-05,-0.10642307,-0.05658389,0.71478,30,15.68
514,-0.0029037,-6.173e-05,-0.12259144,-0.05658389,0.71758,30,15.71
515,-0.00070032,-6.173e-05,-0.10041315,-0.05658389,0.71993,30,15.74
516,-0.00144678,-6.173e-05,-0.09048144,-0.05658389,0.71901,30,15.77
517,-0.00108409,-6.173e-05,-0.09191668,-0.05658389,0.72194,30,15.8
518,-0.00238447,-6.173e-05,-0.09600832,-0.05658389,0.72285,30,15.83
519,-0.00437456,-6.173e-05,-0.07787766,-0.05658389,0.72382,30,15.86
520,-0.00114506,-6.173e-05,-0.07299799,-0.05658389,0.72309,30,15.89
521,-0.00034324,-6.173e-05,-0.07023143,-0.05658389,0.72294,30,15.92
522,-0.00347948,-6.173e-05,-0.07317951,-0.29851937,0.72379,30,15.95
523,-0.00238078,-6.173e-05,-0.06191434,-0.29851937,0.72401,30,15.98
524,-0.00093844,-6.173e-05,-0.05973747,-0.3067161,0.7246,30,16.01
525,-0.0014066,-6.173e-05,-0.05509231,-0.3067161,0.72543,30,16.04
526,-0.00028506,-6.173e-05,-0.0666181,-0.06478061,0.72634,30,16.07
527,-0.00082887,-6.173e-05,-0.05567697,-0.05658389,0.7294,30,16.1
528,-0.00131526,-6.173e-05,-0.05424792,-0.29851937,0.72915,30,16.13
529,-0.00235172,-6.173e-05,-0.05648381,-0.29851937,0.73079,30,16.16
530,-0.00148513,-6.173e-05,-0.05035237,-0.0548683,0.72939,30,16.19
531,-0.00082581,-6.173e-05,-0.04194002,-0.29680378,0.7293,30,16.22
532,-0.00250464,-6.173e-05,-0.05585162,-0.05658389,0.73163,30,16.25
533,-0.00096319,-6.173e-05,-0.04466313,-0.07168991,0.73308,30,16.28
534,-0.00101872,-6.173e-05,-0.04792231,-0.05658389,0.73495,30,16.31
535,-0.00229049,-6.173e-05,-0.04367173,-0.0548683,0.73638,30,16.34
536,-0.00296995,-6.173e-05,-0.03577548,-0.0548683,0.73563,30,16.37
537,-0.00075971,-6.173e-05,-0.04285367,-0.0548683,0.73733,30,16.4
538,-0.00140316,-6.173e-05,-0.04524025,-0.0548683,0.73814,30,16.43
539,-0.00132383,-6.173e-05,-0.04222821,-0.29680378,0.73483,30,16.46
540,-0.00119161,-6.173e-05,-0.04479289,-0.29680378,0.73734,30,16.49
541,-0.00200888,-6.173e-05,-0.04412808,-0.30023497,0.73737,30,16.52
542,-0.00295038,-6.173e-05,-0.0360743,-0.29852198,0.73793,30,16.55
543,-0.00068392,-6.173e-05,-0.03698591,-0.29852198,0.73998,30,16.58
544,-0.0025292,-6.173e-05,-0.03459018,-0.29680638,0.74057,30,16.61
545,-0.00123765,-6.173e-05,-0.04097761,-0.29680638,0.74101,30,16.64
546,-0.00078615,-6.173e-05,-0.03827541,-0.29680638,0.7399,30,16.67
547,-0.00027087,-6.173e-05,-0.03415973,-0.29680638,0.74019,30,16.7
548,-0.00116562,-6.173e-05,-0.03869085,-0.29680638,0.74125,30,16.73
549,-0.00055816,-6.173e-05,-0.04433882,-0.29680638,0.74061,30,16.76
550,-0.00129958,-6.173e-05,-0.03634229,-0.29680638,0.74017,30,16.79
551,-0.00080958,-6.173e-05,-0.03740649,-0.0548709,0.74019,30,16.82
552,-0.00012723,-6.173e-05,-0.04264846,-0.29680638,0.73901,30,16.85
553,-0.00029157,-6.173e-05,-0.03423483,-0.29680638,0.73817,30,16.88
554,-0.00125781,-6.173e-05,-0.03352279,-0.29815749,0.73909,30,16.91
555,-0.00124672,-6.173e-05,-0.04038742,-0.29815749,0.74073,30,16.94
556,-0.00040352,-6.173e-05,-0.03368203,-0.29815749,0.74185,30,16.97
557,-0.00183592,-6.173e-05,-0.03238716,-0.29680638,0.74459,30,17.0
558,-0.0008451,-6.173e-05,-0.03549808,-0.29815749,0.74538,30,17.03
559,-0.00131716,-6.173e-05,-0.0356845,-0.29815749,0.74624,30,17.06
560,-0.00127189,-6.173e-05,-0.03369953,-0.29815749,0.74882,30,17.09
561,-0.00056329,-6.173e-05,-0.03360401,-0.29815749,0.74868,30,17.12
562,-0.00036976,-6.173e-05,-0.02942281,-0.29815749,0.75025,30,17.15
563,-0.00092307,-6.173e-05,-0.03039053,-0.29815749,0.75082,30,17.18
564,-0.00099416,-6.173e-05,-0.03873678,-0.29815749,0.75318,30,17.21
565,-0.00168708,-6.173e-05,-0.02832348,-0.29815749,0.75338,30,17.24
566,-0.00053409,-6.173e-05,-0.03507081,-0.29815749,0.75445,30,17.27
567,-0.00151884,-6.173e-05,-0.02911868,-0.29815749,0.75605,30,17.3
568,-0.00077208,-6.173e-05,-0.02992853,-0.29815749,0.75927,30,17.33
569,-0.00129437,-6.173e-05,-0.02395466,-0.29815749,0.76137,30,17.36
570,-0.00252301,-6.173e-05,-0.0286096,-0.29815749,0.76161,30,17.39
571,-0.00113225,-6.173e-05,-0.02865551,-0.29815749,0.76238,30,17.42
572,-0.00046276,-6.173e-05,-0.03833066,-0.29815749,0.76434,30,17.45
573,-0.00130111,-6.173e-05,-0.02221744,-0.29815749,0.76439,30,17.48
574,-0.00133166,-6.173e-05,-0.03007627,-0.29815749,0.76514,30,17.51
575,-0.00030668,-6.173e-05,-0.02192392,-0.29815749,0.76524,30,17.54
576,-0.00198551,-6.173e-05,-0.02689564,-0.29815749,0.7678,30,17.57
577,-0.0008077,-6.173e-05,-0.03436856,-0.29815749,0.76942,30,17.6
578,-0.00023837,-6.173e-05,-0.02705167,-0.29815749,0.77068,30,17.63
579,-0.00064042,-6.173e-05,-0.03003949,-0.29815749,0.77087,30,17.66
580,-0.00100174,-6.173e-05,-0.02316866,-0.29815749,0.77228,30,17.69
581,-0.00014232,-6.173e-05,-0.02173649,-0.29815749,0.77496,30,17.72
582,-0.00052396,-6.173e-05,-0.0344442,-0.29815749,0.77533,30,17.75
583,-0.00051926,-6.173e-05,-0.02527344,-0.29815749,0.77717,30,17.78
584,-0.00075847,-6.173e-05,-0.02120258,-0.29815749,0.77859,30,17.81
585,-0.00074897,-6.173e-05,-0.02470481,-0.29815749,0.77967,30,17.84
586,-0.00071322,-6.173e-05,-0.02186038,-0.29815749,0.78103,30,17.87
587,-0.00019943,-6.173e-05,-0.02642746,-0.29815749,0.78021,30,17.9
588,-0.00048354,-6.173e-05,-0.01686874,-0.29815749,0.78261,30,17.93
589,-0.00028012,-6.173e-05,-0.01812205,-0.29815749,0.78593,30,17.96
590,-8.443e-05,-6.173e-05,-0.01661102,-0.29815749,0.78708,30,17.99
591,-0.00033521,-6.173e-05,-0.03060445,-0.29815749,0.78864,30,18.02
592,-0.00058935,-6.173e-05,-0.0205829,-0.29611668,0.79238,30,18.05
593,-0.0005875,-6.173e-05,-0.02277891,-0.29611668,0.79196,30,18.08
594,-0.0007638,-6.173e-05,-0.0190055,-0.29611668,0.79422,30,18.11
595,-0.00035797,-6.173e-05,-0.02696268,-0.29530053,0.79663,30,18.14
596,-0.00015006,-6.173e-05,-0.01505656,-0.29530053,0.79614,30,18.17
597,-0.00035797,-6.173e-05,-0.0180832,-0.29530053,0.7959,30,18.2
598,-0.00024519,-6.173e-05,-0.02229247,-0.29530053,0.79698,30,18.23
599,-0.00040938,-6.173e-05,-0.01217781,-0.29530053,0.7981,30,18.26
600,-0.00029652,-6.173e-05,-0.02075226,-0.29530053,0.79916,30,18.29
601,-0.00024097,-6.173e-05,-0.01415796,-0.29476557,0.79982,30,18.32
602,-0.00018009,-6.173e-05,-0.01765289,-0.2940285,0.80247,30,18.35
603,-0.00014232,-6.173e-05,-0.02027326,-0.2940285,0.80396,30,18.38
604,-0.00032168,-6.173e-05,-0.0177947,-0.2940285,0.80571,30,18.41
605,-0.0002197,-6.173e-05,-0.01111991,-0.2940285,0.80522,30,18.44
606,-0.00024893,-6.173e-05,-0.01515091,-0.2940285,0.80708,30,18.47
607,-5.926e-05,-5.926e-05,-0.03043253,-0.2940285,0.80902,30,18.5
608,-0.00025449,-5.926e-05,-0.00922318,-0.3058862,0.8103,30,18.53
609,-0.00047903,-5.926e-05,-0.01449711,-0.3058862,0.81151,30,18.56
610,-0.00026787,-5.926e-05,-0.01019876,-0.3058862,0.81157,30,18.59
611,-9.235e-05,-5.926e-05,-0.009818,-0.2940285,0.81159,30,18.62
612,-0.00023922,-5.926e-05,-0.01669229,-0.30707679,0.81106,30,18.65
613,-0.00017464,-5.926e-05,-0.0201086,-0.30707679,0.81286,30,18.68
614,-0.00033028,-5.926e-05,-0.02433568,-0.30603962,0.81423,30,18.71
615,-0.00023776,-5.926e-05,-0.015797,-0.30707679,0.81482,30,18.74
616,-0.00016274,-5.926e-05,-0.01517175,-0.30707679,0.81302,30,18.77
617,-0.00032283,-5.926e-05,-0.01011211,-0.30707679,0.81316,30,18.8
618,-0.00027256,-5.926e-05,-0.00870883,-0.30707679,0.81382,30,18.83
619,-0.00016155,-5.926e-05,-0.00685679,-0.30707679,0.81509,30,18.86
620,-0.00015082,-5.926e-05,-0.01279349,-0.30707679,0.81715,30,18.89
621,-0.00010941,-5.926e-05,-0.01353241,-0.30707679,0.81644,30,18.92
622,-0.00035797,-5.926e-05,-0.01303155,-0.30707679,0.81782,30,18.95
623,-0.000113,-5.926e-05,-0.01467371,-0.30707679,0.81689,30,18.98
624,-0.00013064,-5.926e-05,-0.01196891,-0.30603962,0.81769,30,19.01
625,-0.00015224,-5.926e-05,-0.01668921,-0.29418192,0.81803,30,19.04
626,-8.72e-05,-5.926e-05,-0.01468393,-0.29418192,0.8175,30,19.07
627,-0.00026034,-5.926e-05,-0.01438931,-0.29599056,0.81827,30,19.1
628,-0.0001613,-5.926e-05,-0.00615292,-0.29418192,0.81918,30,19.13
629,-0.00014846,-5.926e-05,-0.01282043,-0.29418192,0.82072,30,19.16
630,-9.235e-05,-5.926e-05,-0.00961129,-0.29418192,0.82095,30,19.19
631,-0.00029266,-5.926e-05,-0.01436561,-0.29418192,0.82182,30,19.22
632,-0.00016274,-5.926e-05,-0.00629061,-0.29418192,0.8208,30,19.25
633,-0.00010186,-5.926e-05,-0.01642373,-0.29418192,0.82189,30,19.28
634,-0.00021225,-5.926e-05,-0.01241316,-0.29418192,0.82161,30,19.31
635,-0.00014846,-5.926e-05,-0.00773691,-0.29418192,0.82392,30,19.34
636,-9.599e-05,-5.926e-05,-0.00968399,-0.29567195,0.82537,30,19.37
637,-0.00011551,-5.926e-05,-0.01546236,-0.29567195,0.82517,30,19.4
638,-0.00021225,-5.926e-05,-0.01566196,-0.29567195,0.82621,30,19.43
639,-9.94e-05,-5.926e-05,-0.01296487,-0.29567195,0.82694,30,19.46
640,-0.00013064,-5.926e-05,-0.01363779,-0.29418192,0.82859,30,19.49
641,-0.00011395,-5.926e-05,-0.01855474,-0.29418192,0.82973,30,19.52
642,-9.94e-05,-5.926e-05,-0.01164025,-0.29567195,0.83179,30,19.55
643,-7.922e-05,-5.926e-05,-0.00840969,-0.29567195,0.83117,30,19.58
644,-0.00017517,-5.926e-05,-0.01956095,-0.29957059,0.83122,30,19.61
645,-0.00013064,-5.926e-05,-0.01698099,-0.29911082,0.83288,30,19.64
646,-0.00011395,-5.926e-05,-0.02090994,-0.29749447,0.83528,30,19.67
647,-9.94e-05,-5.926e-05,-0.00578125,-0.29749447,0.83581,30,19.7
648,-9.94e-05,-5.926e-05,-0.00532372,-0.29794007,0.83621,30,19.73
649,-9.94e-05,-5.926e-05,-0.01141458,-0.29794007,0.83686,30,19.76
650,-9.94e-05,-5.926e-05,-0.01658169,-0.29794007,0.83896,30,19.79
