seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,1700,-0.00034323,-2000000.02501125,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1710,-0.00034323,-0.02393083,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1720,-0.00034323,-2000000.02576224,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1730,-0.00034323,-3000000.02481244,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1740,-0.00034323,-0.02632002,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1750,-0.00034323,-0.02507516,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1760,-0.00034323,-0.02473785,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1770,-0.00034323,-0.02535043,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1780,-0.00034323,-2000000.0262443,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1790,-0.00034323,-2000000.02423302,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1800,-0.00034323,-0.02480004,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1810,-0.00034323,-3000000.02518698,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1820,-0.00034323,-2000000.02477501,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1830,-0.00034323,-3000000.02606505,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1840,-0.00034323,-2000000.02518762,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1850,-0.00034323,-2000000.02395449,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1860,-0.00034323,-0.02454758,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1870,-0.00034323,-4000000.02669673,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1880,-0.00034323,-2000000.02573574,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1890,-0.00034323,-3000000.02506728,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1900,-0.00034323,-2000000.02630209,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1910,-0.00034323,-1000000.02566778,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1920,-0.00034323,-0.02441651,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1930,-0.00034323,-1000000.02547982,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1940,-0.00034323,-0.02633725,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1950,-0.00034323,-2000000.02475334,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1960,-0.00034323,-2000000.0244479,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1970,-0.00034323,-1000000.0266273,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1980,-0.00034323,-0.02769351,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1990,-0.00034323,-3000000.02398755,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2000,-0.00034323,-2000000.02572497,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2010,-0.00034323,-1000000.02597839,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2020,-0.00034323,-0.02627668,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2030,-0.00034323,-4000000.0265844,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2040,-0.00034323,-0.02486447,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2050,-0.00034323,-1000000.02572069,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2060,-0.00034323,-0.02583095,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2070,-0.00034323,-4000000.02392148,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
