seed,gen,best_fitness,mean_fitness,best_expr,node_count,accuracy,conv_bonus,parsimony,terms_t10
0,760,-0.0097746,-74000144.76195538,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,770,-0.0097746,-86000121.89908218,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,780,-0.0097746,-70000086.33061802,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,790,-0.0097746,-76000104.22441506,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,800,-0.0097746,-62000151.21328145,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,810,-0.0097746,-65000112.89124824,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,820,-0.0097746,-79000097.28608666,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,830,-0.0097746,-79000097.9173344,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,840,-0.0097746,-73000150.19540958,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,850,-0.0097746,-70000124.06970696,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,860,-0.0097746,-80000124.92499064,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,870,-0.0097746,-69000134.06180635,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,880,-0.0097746,-58000118.87050197,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,890,-0.0097746,-72000147.87254436,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,900,-0.0097746,-82000131.2261963,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,910,-0.0097746,-65000130.80661438,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,920,-0.0097746,-76000118.23070717,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,930,-0.0097746,-69000108.7824589,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,940,-0.0097746,-78000115.26634377,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,950,-0.0097746,-69000127.32643595,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,960,-0.0097746,-69000108.714631,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,970,-0.0097746,-73000117.07463695,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,980,-0.0097746,-71000113.1389382,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,990,-0.0097746,-64000153.58436148,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1000,-0.0097746,-59000137.85202921,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1010,-0.0097746,-66000084.22742794,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1020,-0.0097746,-68000140.82055175,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1030,-0.0097746,-77000126.9529535,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1040,-0.0097746,-69000131.09509513,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1050,-0.0097746,-72000159.08714136,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1060,-0.0097746,-105000120.11581483,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1070,-0.0097746,-67000106.51723248,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1080,-0.0097746,-63000086.66698474,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1090,-0.0097746,-59000124.87258931,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1100,-0.0097746,-79000139.89082529,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1110,-0.0097746,-85000124.67602599,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1120,-0.0097746,-72000127.09170003,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,1130,-0.0097746,-80000113.69707166,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
